Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g22389	-	4	-	1671826	1678256	331.172699	116.284889	140.836563
g22390	-	4	+	1682428	1684203	0.158221	0.055556	0.067286
g22391	-	4	-	1688435	1696501	7063.615723	2480.251953	3003.916992
g22393	-	4	+	1708722	1725473	48.969826	17.194807	20.825211
g22394	-	4	+	1730790	1735611	27.941425	9.811090	11.882545
g22395	-	4	-	1736123	1742020	33.927254	11.912899	14.428114
g22396	-	4	-	1744830	1751346	166.612946	58.502911	70.854858
g22397	-	4	-	1780976	1787081	80.634613	28.313282	34.291176
g22398	-	4	+	1787294	1797526	24.768229	8.696884	10.533091
g22399	-	4	+	1802135	1821403	50.863956	17.859894	21.630722
g22400	-	4	+	1825396	1831729	35.658684	12.520856	15.164433
g22401	-	4	-	1846639	1852836	52.723557	18.512856	22.421547
g22402	-	4	+	1854404	1890013	109.013527	38.277988	46.359772
g22404	-	4	+	1895777	1907582	19.033333	6.683187	8.094233
g22408	-	4	+	1972448	1973071	0.325324	0.114231	0.138349
g22412	-	4	-	2035148	2036497	0.508890	0.178687	0.216414
g22415	-	4	-	2064488	2065006	7.489403	2.629759	3.184990
g22416	-	4	+	2069113	2098687	120.843224	42.431759	51.390541
g22418	-	4	+	2139155	2148395	1.529570	0.537079	0.650474
g22417	-	4	+	2106181	2134255	185.983063	65.304352	79.092308
g22421	-	4	-	2190065	2196919	3.056225	1.073134	1.299709
g22422	-	4	-	2199537	2208160	35.216217	12.365493	14.976267
g22423	-	4	-	2210453	2220683	28.010628	9.835389	11.911974
g22427	-	4	-	2260673	2270395	17.330011	6.085098	7.369869
g22428	-	4	+	2270971	2275675	39.867897	13.998840	16.954470
g22430	-	4	+	2287083	2295982	1.483986	0.521073	0.631089
g22431	-	4	-	2296044	2297716	3.486318	1.224153	1.482613
g22424	-	4	-	2222636	2232384	860.792603	302.250671	366.066010
g22425	-	4	-	2239498	2249778	8.442338	2.964364	3.590241
g22426	-	4	+	2253083	2254687	2.162617	0.759361	0.919688
g22432	-	4	-	2309128	2312772	20.351240	7.145944	8.654695
g22433	-	4	-	2322988	2334653	70.511734	24.758829	29.986259
g22434	-	4	-	2334733	2338427	4.626263	1.624423	1.967393
g22435	-	4	+	2343570	2346203	26.695593	9.373640	11.352734
g22436	-	4	+	2366472	2383752	69.581306	24.432129	29.590578
g22437	-	4	+	2389968	2395225	149.619415	52.535961	63.628078
g22438	-	4	+	2405844	2433779	6.992925	2.455430	2.973855
g22439	-	4	+	2436500	2464297	2.220649	0.779738	0.944367
g22440	-	4	-	2469231	2471555	26.938719	9.459009	11.456126
g22442	-	4	+	2484805	2485857	5.707502	2.004079	2.427208
g22443	-	4	-	2486778	2495675	55.057541	19.332390	23.414112
g22458	-	4	+	2742022	2742744	0.200553	0.070420	0.085288
g22460	-	4	+	2763743	2764162	0.392857	0.137944	0.167069
g22462	-	4	-	2788177	2794821	101.315536	35.574989	43.086075
g22463	-	4	+	2807452	2807901	0.000000	0.000000	0.000000
g22464	-	4	+	2808125	2808502	0.000000	0.000000	0.000000
g22465	-	4	+	2808511	2808873	0.000000	0.000000	0.000000
g22466	-	4	+	2815572	2832137	2.002433	0.703116	0.851567
g22467	-	4	+	2834592	2844559	73.556732	25.828022	31.281195
g22468	-	4	-	2846299	2852039	81.962463	28.779533	34.855865
g22444	-	4	+	2498727	2509025	40.395908	14.184241	17.179014
g22446	-	4	-	2527002	2528013	132.705734	46.597050	56.435265
g22447	-	4	+	2528104	2535237	44.802315	15.731465	19.052912
g22451	-	4	-	2592812	2594078	377.987457	132.722977	160.745300
g22452	-	4	-	2625510	2632579	8262.932617	2901.368896	3513.946045
g22454	-	4	-	2662831	2664082	7042.349609	2472.784668	2994.873291
g22455	-	4	-	2665506	2669830	5360.658203	1882.291382	2279.706787
g22456	-	4	-	2673536	2677231	12.111550	4.252737	5.150633
g22457	-	4	-	2680939	2702363	84.430939	29.646290	35.905624
g22471	-	4	+	2879517	2880323	6.065675	2.129844	2.579527
g22469	-	4	-	2853334	2866440	90.715256	31.852907	38.578133
g22470	-	4	+	2867011	2876607	264.319489	92.810669	112.406151
g22472	-	4	-	2885258	2889395	161.561798	56.729301	68.706772
g22473	-	4	+	2909557	2923061	35.811661	12.574572	15.229489
g22474	-	5	-	12203	13165	0.288681	0.101365	0.122766
g22478	-	5	-	70717	71934	3.004926	1.055122	1.277894
g22480	-	5	+	80117	98451	50.663956	17.789667	21.545670
g22481	-	5	-	109433	114104	1.220102	0.428415	0.518868
g22482	-	5	+	118522	134550	72.647552	25.508781	30.894548
g22483	-	5	-	140128	146093	399.529907	140.287186	169.906570
g22484	-	5	+	146222	151203	8.896454	3.123817	3.783361
g22485	-	5	-	152808	158239	2.637285	0.926032	1.121548
g22486	-	5	+	164292	173314	52.783367	18.533857	22.446983
g22487	-	5	+	176681	195812	87.068024	30.572252	37.027088
g22488	-	5	+	199636	200691	62.969696	22.110590	26.778885
g22489	-	5	+	207270	213237	6.086667	2.137215	2.588454
g22490	-	5	+	219450	221486	9.546883	3.352203	4.059967
g22493	-	5	-	262405	285150	404.899384	142.172592	172.190033
g22494	-	5	+	285618	290677	12.079583	4.241512	5.137039
g22495	-	5	-	294961	300624	1129.472778	396.592499	480.326599
g22496	-	5	-	307416	308708	7.529002	2.643663	3.201830
g22498	-	5	+	323384	334750	32.712917	11.486507	13.911698
g22500	-	5	+	337099	361702	33.902649	11.904259	14.417650
g22501	-	5	-	362885	380052	95.809952	33.641811	40.744736
g22504	-	5	-	415197	447598	87.094330	30.581488	37.038277
g22513	-	5	-	536239	537627	0.327574	0.115021	0.139306
g22507	-	5	+	473336	477823	23.237137	8.159270	9.881968
g22508	-	5	+	479044	496694	6.642105	2.332247	2.824663
g22509	-	5	-	497123	505338	29.788300	10.459585	12.667957
g22519	-	5	-	649282	654591	2.270707	0.797315	0.965655
g22518	-	5	+	605186	641127	17.514986	6.150048	7.448532
g22521	-	5	-	680162	690785	12.812048	4.498703	5.448531
g22522	-	5	-	699171	699548	2.018518	0.708764	0.858407
g22523	-	5	-	699575	700234	3.365909	1.181874	1.431407
g22524	-	5	-	712236	724927	20.191906	7.089997	8.586935
g22525	-	5	+	725161	726559	4.211580	1.478815	1.791043
g22526	-	5	-	727609	738783	12.127587	4.258368	5.157453
g22527	-	5	-	740712	752932	17.715200	6.220350	7.533676
g22528	-	5	-	755834	762215	42.346031	14.868990	18.008337
g22529	-	5	+	787181	793678	298.015533	104.642380	126.735931
g22530	-	5	+	795295	822247	108.331886	38.038643	46.069893
g22531	-	5	-	829228	831511	31.807257	11.168503	13.526551
g22532	-	5	-	834561	834953	156.781174	55.050671	66.673737
g22533	-	5	+	842295	858915	3.004082	1.054825	1.277535
g22534	-	5	-	862425	865073	115.343513	40.500645	49.051697
g22535	-	5	+	865508	872624	27.086798	9.511004	11.519100
g22538	-	5	-	888920	893796	13.087782	4.595521	5.565792
g22539	-	5	-	903328	908132	0.106878	0.037528	0.045452
g22540	-	5	+	908790	910271	28.308641	9.940032	12.038709
g22541	-	5	+	911554	924321	30.951168	10.867904	13.162486
g22542	-	5	+	929066	934906	218.799194	76.827103	93.047905
g22543	-	5	+	937398	943471	78.345543	27.509521	33.317711
g22544	-	5	+	944549	945739	66.392944	23.312597	28.234676
g22545	-	5	+	946782	961867	69.718903	24.480442	29.649094
g22546	-	5	+	965676	970631	9.942653	3.491170	4.228274
g22547	-	5	-	973077	973424	8.613505	3.024466	3.663033
g22548	-	5	+	973971	984384	24.864197	8.730581	10.573902
g22549	-	5	+	991470	997922	15.854241	5.566910	6.742273
g22550	-	5	-	1000752	1002002	12.969225	4.553893	5.515373
g22555	-	5	-	1041609	1042526	3.032680	1.064867	1.289696
g22551	-	5	-	1005819	1008977	46.871162	16.457901	19.932722
g22552	-	5	-	1009194	1013856	1.125541	0.395212	0.478655
g22553	-	5	+	1013894	1032396	57.068829	20.038614	24.269444
g22554	-	5	-	1033096	1038341	203.854172	71.579445	86.692291
g22557	-	5	+	1045365	1053310	2.347723	0.824358	0.998407
g22558	-	5	-	1054302	1055564	13.562550	4.762227	5.767694
g22559	-	5	-	1056452	1057429	47.917179	16.825190	20.377558
g22560	-	5	-	1060973	1070464	4.102973	1.440680	1.744856
g22561	-	5	-	1071083	1072352	43.992538	15.447128	18.708540
g22562	-	5	+	1072892	1073263	0.000000	0.000000	0.000000
g22563	-	5	+	1101557	1102546	48.834343	17.147234	20.767597
g22564	-	5	-	1109758	1110750	98.940582	34.741070	42.076088
g22565	-	5	+	1111551	1111871	4.214953	1.479999	1.792477
g22580	-	5	+	1310836	1311480	14.234109	4.998032	6.053286
g22581	-	5	-	1320795	1325935	17.166254	6.027598	7.300228
g22566	-	5	-	1123252	1128529	25.231350	8.859500	10.730041
g22567	-	5	-	1141155	1153042	69.959854	24.565048	29.751562
g22568	-	5	+	1153105	1154021	141.045456	49.525379	59.981865
g22569	-	5	-	1155509	1156687	23.257845	8.166542	9.890775
g22570	-	5	-	1156726	1162597	34.676266	12.175900	14.746643
g22571	-	5	+	1163184	1176230	105.916092	37.190384	45.042534
g22572	-	5	-	1176717	1198556	11.618320	4.079548	4.940879
g22573	-	5	-	1207099	1232846	89.581902	31.454952	38.096157
g22574	-	5	+	1241713	1242360	1170.180542	410.886261	497.638214
g22576	-	5	-	1265877	1269916	6.812500	2.392077	2.897126
g22577	-	5	+	1275116	1283027	7.756045	2.723385	3.298384
g22578	-	5	-	1287757	1288071	0.000000	0.000000	0.000000
g22579	-	5	+	1296531	1297178	92.041664	32.318649	39.142208
g22582	-	5	-	1330833	1335989	87.574860	30.750216	37.242626
g22584	-	5	-	1352306	1364319	134.540527	47.241302	57.215542
g22585	-	5	+	1364727	1370312	12.844569	4.510122	5.462361
g22586	-	5	-	1373287	1377074	13.080054	4.592808	5.562505
g22589	-	5	+	1452846	1464026	5.117395	1.796874	2.176255
g22590	-	5	-	1480338	1480784	0.966443	0.339348	0.410996
g22591	-	5	+	1481524	1492151	2.662521	0.934893	1.132280
g22592	-	5	+	1499411	1508920	0.472007	0.165736	0.200729
g22587	-	5	+	1386527	1400996	1.727591	0.606610	0.734686
g22588	-	5	+	1401734	1448798	37.153282	13.045656	15.800036
g22593	-	5	-	1528585	1528953	0.000000	0.000000	0.000000
g22594	-	5	+	1532350	1543651	8.354869	2.933650	3.553044
g22595	-	5	-	1545215	1552474	17.074585	5.995410	7.261244
g22596	-	5	-	1560096	1562701	5.342044	1.875755	2.271791
g22597	-	5	-	1564906	1578371	14.681462	5.155111	6.243530
g22598	-	5	-	1580663	1588223	19.953608	7.006323	8.485596
g22602	-	5	-	1653223	1658805	2.869982	1.007739	1.220506
g22603	-	5	-	1675474	1740514	15.072722	5.292495	6.409919
g22604	-	5	+	1740885	1745011	2.250949	0.790377	0.957253
g22608	-	5	-	1776520	1783091	4.442529	1.559908	1.889257
g22609	-	5	+	1785129	1785734	0.513201	0.180201	0.218247
g22613	-	5	+	1822457	1822756	0.403333	0.141623	0.171524
g22610	-	5	-	1800356	1811293	107.309250	37.679565	45.634998
g22611	-	5	+	1811488	1813935	33.670433	11.822721	14.318897
g22612	-	5	-	1815491	1819855	0.900723	0.316271	0.383047
g22616	-	5	-	1847497	1851385	390.992828	137.289566	166.276047
g22617	-	5	+	1851630	1854430	601.640198	211.254318	255.857239
g22618	-	5	+	1855305	1861115	12.721763	4.467000	5.410136
g22619	-	5	-	1871801	1872703	12.935770	4.542145	5.501146
g22620	-	5	+	1874919	1875602	2.254386	0.791584	0.958714
g22621	-	5	-	1878302	1878601	0.483333	0.169713	0.205545
g22622	-	5	+	1879134	1891016	22.997211	8.075026	9.779937
g22623	-	5	+	1898826	1899677	36.225353	12.719831	15.405418
g22624	-	5	+	1913331	1933921	51.815586	18.194040	22.035419
g22625	-	5	+	1942072	1960105	62.955006	22.105431	26.772636
g22626	-	5	+	1966884	1974084	31.383333	11.019650	13.346272
g22627	-	5	-	1983878	1995166	214.627853	75.362419	91.273972
g22628	-	5	+	1995466	2008642	87.255119	30.637947	37.106655
g22630	-	5	-	2012937	2014115	1.877440	0.659227	0.798412
g22632	-	5	-	2039258	2041489	0.000000	0.000000	0.000000
g22631	-	5	+	2031162	2035549	122.143272	42.888245	51.943405
g22634	-	5	-	2051371	2052180	0.713580	0.250560	0.303461
g22635	-	5	+	2061576	2061896	0.199377	0.070007	0.084788
g22636	-	5	+	2070185	2073929	0.000000	0.000000	0.000000
g22637	-	5	-	2077663	2078915	0.000000	0.000000	0.000000
g22640	-	5	+	2113718	2119772	0.310651	0.109079	0.132109
g22641	-	5	+	2119989	2120651	0.000000	0.000000	0.000000
g22643	-	5	+	2122408	2123316	0.434543	0.152581	0.184796
g22644	-	5	-	2133514	2136135	1.550725	0.544507	0.659471
g22645	-	5	+	2150647	2156818	4.135909	1.452244	1.758862
g22646	-	5	-	2165394	2167363	11.389398	3.999167	4.843526
g22647	-	5	-	2167464	2168606	30.002182	10.534686	12.758914
g22648	-	5	-	2169865	2170849	0.148851	0.052266	0.063301
g22649	-	5	+	2187936	2188964	1.062706	0.373149	0.451933
g22650	-	5	-	2189823	2190978	0.000000	0.000000	0.000000
g22651	-	5	+	2200484	2200849	0.000000	0.000000	0.000000
g22654	-	5	-	2222142	2223203	0.368274	0.129312	0.156614
g22655	-	5	-	2225450	2235314	3.592010	1.261265	1.527560
g22665	-	6	+	24839	26732	19.798353	6.951809	8.419571
g22666	-	6	+	41133	41609	0.362683	0.127349	0.154237
g22662	-	5	+	2370023	2388650	134.737610	47.310505	57.299355
g22663	-	5	+	2395381	2398532	5.161855	1.812485	2.195163
g22664	-	5	+	2410324	2415282	456.647003	160.342758	194.196548
g22674	-	6	+	122868	141921	140.693253	49.401714	59.832085
g22675	-	6	-	148916	156334	127.772659	44.864895	54.337395
g22676	-	6	+	158054	183974	250.702103	88.029190	106.615128
g22677	-	6	-	189430	202544	248.203949	87.152016	105.552757
g22678	-	6	+	221590	228630	9.906269	3.478395	4.212801
g22680	-	6	-	241614	243743	22.181610	7.788643	9.433089
g22681	-	6	-	256566	261568	72.172394	25.341940	30.692480
g22687	-	6	-	351755	355736	3.212725	1.128086	1.366263
g22688	-	6	+	366518	373749	1.611242	0.565756	0.685207
g22689	-	6	-	373889	376295	6.971396	2.447871	2.964699
g22690	-	6	+	384380	387000	645.080566	226.507553	274.330963
g22691	-	6	-	399107	427892	64.409554	22.616169	27.391207
g22692	-	6	-	427929	431330	8.398149	2.948847	3.571449
g22693	-	6	+	466168	499681	15.076363	5.293773	6.411468
g22704	-	6	-	583315	583698	1.661458	0.583389	0.706562
g22708	-	6	-	598638	598994	0.134454	0.047211	0.057179
g22705	-	6	+	593615	594579	8.653557	3.038529	3.680065
g22706	-	6	+	594730	596901	10.602338	3.722806	4.508816
g22707	-	6	+	597126	597875	8.861461	3.111530	3.768480
g22694	-	6	+	513242	514437	0.000000	0.000000	0.000000
g22696	-	6	+	520955	525606	851.608215	299.025726	362.160187
g22698	-	6	+	544965	545360	1.406566	0.493888	0.598165
g22699	-	6	-	546855	548509	43.003639	15.099895	18.287994
g22700	-	6	+	550248	553639	1362.032593	478.251373	579.226440
g22701	-	6	-	559988	560377	13.133774	4.611670	5.585351
g22702	-	6	-	561835	564441	0.055434	0.019465	0.023574
g22713	-	6	+	657857	665822	0.619766	0.217619	0.263566
g22715	-	6	+	672663	674240	6.262136	2.198828	2.663075
g22716	-	6	+	676221	676607	1.837209	0.645100	0.781303
g22717	-	6	+	713936	714340	1.728395	0.606892	0.735028
g22718	-	6	+	717807	721736	0.000000	0.000000	0.000000
g22720	-	6	+	727051	727819	1.457778	0.511871	0.619944
g22721	-	6	+	727952	728281	2.284848	0.802280	0.971669
g22722	-	6	+	733816	735054	0.359350	0.126179	0.152819
g22723	-	6	+	740353	740724	0.711694	0.249898	0.302659
g22724	-	6	-	743702	744022	0.522899	0.183606	0.222371
g22725	-	6	+	746810	747360	0.757991	0.266154	0.322348
g22726	-	6	-	754886	755269	0.000000	0.000000	0.000000
g22727	-	6	+	756281	764300	3.932785	1.380921	1.672481
g22739	-	6	+	1002603	1004020	0.290909	0.102147	0.123714
g22741	-	6	-	1019227	1028523	0.000000	0.000000	0.000000
g22740	-	6	-	1005562	1014516	15.796597	5.546669	6.717759
g22734	-	6	-	856914	926825	38.425854	13.492495	16.341217
g22735	-	6	-	936740	949341	122.781555	43.112366	52.214844
g22736	-	6	-	956638	957066	0.000000	0.000000	0.000000
g22737	-	6	-	957270	957779	0.000000	0.000000	0.000000
g22738	-	6	-	962033	972899	177.856369	62.450821	75.636307
g22743	-	6	+	1059625	1065327	9.581593	3.364391	4.074728
g22744	-	6	+	1078177	1079701	105.094193	36.901791	44.693008
g22745	-	6	+	1091136	1094402	116.610840	40.945641	49.590649
g22746	-	6	-	1107285	1114242	82.176636	28.854736	34.946945
g22747	-	6	-	1123389	1124876	53.530243	18.796108	22.764605
g22749	-	6	+	1154160	1164122	31.964394	11.223679	13.593377
g22750	-	6	-	1174039	1202034	12.308953	4.322051	5.234582
g22751	-	6	-	1202432	1206316	0.697761	0.245005	0.296734
g22752	-	6	+	1207609	1210953	3.450374	1.211532	1.467327
g22753	-	6	-	1211568	1217188	2.253230	0.791178	0.958223
g22754	-	6	-	1233150	1250247	214.702652	75.388680	91.305786
g22755	-	6	-	1255816	1334093	38.123589	13.386361	16.212673
g22759	-	6	+	1381271	1390464	0.000000	0.000000	0.000000
g22760	-	6	+	1395126	1403199	0.922570	0.323943	0.392338
g22763	-	6	+	1426872	1429006	0.149967	0.052658	0.063776
g22764	-	6	+	1430461	1430997	0.053633	0.018832	0.022808
g22765	-	6	+	1431183	1432451	0.000000	0.000000	0.000000
g22766	-	6	+	1445135	1446965	4.215669	1.480251	1.792782
g22767	-	6	-	1458232	1458675	0.000000	0.000000	0.000000
g22768	-	6	-	1470618	1472448	0.000000	0.000000	0.000000
g22769	-	6	+	1483987	1484436	0.000000	0.000000	0.000000
g22770	-	6	+	1485802	1486820	0.000000	0.000000	0.000000
g22771	-	6	+	1506279	1508800	1.265307	0.444288	0.538092
g22756	-	6	+	1343803	1348672	13.821306	4.853084	5.877735
g22757	-	6	-	1349783	1358285	479.986786	168.538071	204.122162
g22758	-	6	-	1364506	1364805	0.000000	0.000000	0.000000
g22798	-	6	+	1912156	1912620	5.330821	1.871815	2.267018
g22777	-	6	-	1587204	1597331	0.000000	0.000000	0.000000
g22778	-	6	+	1612423	1612731	0.462783	0.162497	0.196806
g22779	-	6	-	1618338	1619654	0.000000	0.000000	0.000000
g22780	-	6	-	1619790	1620738	0.000000	0.000000	0.000000
g22782	-	6	-	1645532	1650164	0.338165	0.118740	0.143810
g22783	-	6	+	1668668	1669075	0.000000	0.000000	0.000000
g22784	-	6	-	1673378	1674220	0.000000	0.000000	0.000000
g22785	-	6	-	1674413	1675563	0.000000	0.000000	0.000000
g22786	-	6	-	1684995	1685612	0.000000	0.000000	0.000000
g22787	-	6	+	1696912	1708818	0.000000	0.000000	0.000000
g22789	-	6	-	1713979	1714743	0.003137	0.001101	0.001334
g22790	-	6	+	1730921	1731517	0.000000	0.000000	0.000000
g22791	-	6	-	1734141	1734551	0.000000	0.000000	0.000000
g22792	-	6	-	1740501	1747613	0.000000	0.000000	0.000000
g22795	-	6	-	1846649	1871791	0.610076	0.214216	0.259445
g22799	-	6	-	1931531	1939469	3.337191	1.171790	1.419195
g22800	-	6	+	1963515	1975918	38.182434	13.407022	16.237700
g22801	-	6	-	1977251	1977523	32.468864	11.400813	13.807911
g22802	-	6	-	1980239	1984101	103.293983	36.269684	43.927441
g22803	-	6	+	1984212	2000917	155.541428	54.615360	66.146515
g22804	-	6	+	2008684	2039356	85.578476	30.049225	36.393631
g22805	-	6	+	2043867	2050951	108.297905	38.026714	46.055439
g22806	-	6	+	2051092	2060818	203.448456	71.436989	86.519753
g22809	-	6	-	2118118	2118438	0.448598	0.157516	0.190774
g22810	-	6	-	2118451	2119220	0.474178	0.166498	0.201652
g22812	-	6	-	2125022	2129718	0.000000	0.000000	0.000000
g22807	-	6	-	2066628	2081757	783.599915	275.145935	333.238586
g22808	-	6	+	2082197	2114799	143.295639	50.315491	60.938789
g22815	-	6	+	2176262	2195481	18.542751	6.510929	7.885606
g22816	-	6	+	2196506	2201320	1.051680	0.369277	0.447244
g22817	-	6	-	2201612	2214758	305.342407	107.215080	129.851807
g22819	-	6	+	2268267	2277535	3.748922	1.316361	1.594290
g22818	-	6	-	2218714	2235489	142.299362	49.965668	60.515110
g22820	-	6	+	2286758	2291611	3.007273	1.055946	1.278892
g22821	-	6	-	2292454	2302773	44.806568	15.732960	19.054720
g22822	-	6	-	2304892	2313649	6.718750	2.359159	2.857257
g22823	-	6	-	2325395	2330099	2.562902	0.899913	1.089916
g22824	-	6	-	2337011	2345608	4.155055	1.458967	1.767004
g22825	-	6	-	2350041	2352362	21.344728	7.494789	9.077191
g22826	-	6	-	2355153	2359460	1.567397	0.550361	0.666561
g22827	-	6	-	2362367	2363274	12.728132	4.469237	5.412845
g22828	-	6	+	2367719	2368771	25.207977	8.851294	10.720101
g22829	-	6	+	2373754	2376339	3.555685	1.248510	1.512113
g22832	-	6	+	2424721	2427043	10.088023	3.542214	4.290095
g22830	-	6	+	2380702	2398929	61.711979	21.668966	26.244020
g22831	-	6	+	2399017	2415513	173.529053	60.931370	73.796043
g22833	-	6	-	2430520	2451622	12.428741	4.364112	5.285523
g22834	-	6	+	2451742	2463600	129.575760	45.498020	55.104191
g22835	-	6	+	2477852	2504765	4.959021	1.741264	2.108904
g22837	-	6	-	2548765	2567129	27.501112	9.656483	11.695293
g22839	-	6	-	2586937	2590834	64.483490	22.642130	27.422649
g22840	-	6	-	2597542	2603730	0.000000	0.000000	0.000000
g22841	-	6	+	2604547	2616122	174.072739	61.122272	74.027252
g22843	-	6	-	2641499	2643565	0.035075	0.012316	0.014916
g22842	-	6	+	2622373	2635562	29.847736	10.480455	12.693233
g22845	-	6	+	2659732	2660733	5.200680	1.826118	2.211673
g22844	-	6	+	2646349	2658677	30.523489	10.717732	12.980608
g22850	-	6	+	2704300	2704872	0.871118	0.305876	0.370457
g22857	-	7	-	24132	29665	0.000000	0.000000	0.000000
g22859	-	7	-	49548	50525	0.726994	0.255270	0.309166
g22871	-	7	+	174918	175904	4.676256	1.641977	1.988654
g22874	-	7	-	224246	225754	0.243421	0.085473	0.103519
g22875	-	7	-	226140	230417	0.000000	0.000000	0.000000
g22881	-	7	+	304789	305703	0.031475	0.011052	0.013385
g22900	-	7	+	375608	387017	0.000000	0.000000	0.000000
g22908	-	7	-	435605	438699	0.157160	0.055184	0.066835
g22915	-	7	+	469827	471131	1.445652	0.507613	0.614787
g22916	-	7	+	471169	476620	0.367188	0.128931	0.156153
g22921	-	7	+	518317	519044	0.113233	0.039760	0.048154
g22925	-	7	+	532975	533277	0.237624	0.083437	0.101053
g22922	-	7	-	520188	523612	0.895411	0.314406	0.380788
g22923	-	7	-	523624	527539	0.081280	0.028540	0.034566
g22926	-	7	-	537345	540959	1.468831	0.515752	0.624644
g22928	-	7	+	552617	553549	0.331325	0.116338	0.140901
g22934	-	7	+	577676	581313	0.000000	0.000000	0.000000
g22936	-	7	+	584955	585946	0.172336	0.060512	0.073289
g22942	-	7	+	603479	609929	0.562254	0.197425	0.239108
