Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g22397	-	4	-	1780976	1787081	68.500000	24.195293	30.353561
g22398	-	4	+	1787294	1797526	13.778646	4.866838	6.105562
g22399	-	4	+	1802135	1821403	58.808067	20.771948	26.058895
g22400	-	4	+	1825396	1831729	38.101795	13.458162	16.883579
g22401	-	4	-	1846639	1852836	34.137779	12.058009	15.127054
g22403	-	4	-	1893169	1893844	0.263736	0.093156	0.116866
g22402	-	4	+	1854404	1890013	86.252419	30.465731	38.219971
g22404	-	4	+	1895777	1907582	17.174747	6.066395	7.610435
g22408	-	4	+	1972448	1973071	5.187333	1.832249	2.298599
g22412	-	4	-	2035148	2036497	1.977412	0.698453	0.876226
g22415	-	4	-	2064488	2065006	61.343929	21.667654	27.182579
g22418	-	4	+	2139155	2148395	3.260753	1.151750	1.444897
g22421	-	4	-	2190065	2196919	6.451138	2.278645	2.858613
g22422	-	4	-	2199537	2208160	30.608608	10.811448	13.563215
g22416	-	4	+	2069113	2098687	117.606163	41.540375	52.113369
g22417	-	4	+	2106181	2134255	170.226334	60.126659	75.430298
g22423	-	4	-	2210453	2220683	67.215462	23.741573	29.784361
g22425	-	4	-	2239498	2249778	10.842022	3.829575	4.804292
g22426	-	4	+	2253083	2254687	5.840498	2.062957	2.588028
g22427	-	4	-	2260673	2270395	14.348837	5.068238	6.358223
g22424	-	4	-	2222636	2232384	980.175110	346.213470	434.332916
g22428	-	4	+	2270971	2275675	21.507187	7.596682	9.530214
g22430	-	4	+	2287083	2295982	0.806643	0.284919	0.357438
g22431	-	4	-	2296044	2297716	1.701493	0.600994	0.753962
g22471	-	4	+	2879517	2880323	14.946716	5.279419	6.623154
g22470	-	4	+	2867011	2876607	232.846725	82.245178	103.178497
g22472	-	4	-	2885258	2889395	118.400002	41.820770	52.465134
g22473	-	4	+	2909557	2923061	65.915543	23.282421	29.208344
g22474	-	5	-	12203	13165	0.811007	0.286461	0.359372
g22478	-	5	-	70717	71934	3.201149	1.130697	1.418486
g22432	-	4	-	2309128	2312772	22.837465	8.066557	10.119685
g22433	-	4	-	2322988	2334653	92.646545	32.724239	41.053322
g22434	-	4	-	2334733	2338427	10.491583	3.705794	4.649006
g22435	-	4	+	2343570	2346203	32.095043	11.336481	14.221881
g22436	-	4	+	2366472	2383752	224.257706	79.211403	99.372559
g22437	-	4	+	2389968	2395225	69.943573	24.705187	30.993235
g22438	-	4	+	2405844	2433779	2.918108	1.030722	1.293065
g22439	-	4	+	2436500	2464297	9.352061	3.303297	4.144063
g22440	-	4	-	2469231	2471555	14.847725	5.244453	6.579289
g22442	-	4	+	2484805	2485857	7.158595	2.528530	3.172100
g22443	-	4	-	2486778	2495675	79.523811	28.089081	35.238403
g22444	-	4	+	2498727	2509025	18.160439	6.414557	8.047211
g22446	-	4	-	2527002	2528013	116.476562	41.141380	51.612823
g22447	-	4	+	2528104	2535237	51.454258	18.174465	22.800291
g22451	-	4	-	2592812	2594078	373.660309	131.982788	165.575485
g22452	-	4	-	2625510	2632579	14741.376953	5206.889648	6532.164551
g22454	-	4	-	2662831	2664082	12653.134766	4469.289062	5606.827637
g22455	-	4	-	2665506	2669830	10212.253906	3607.130859	4525.229980
g22456	-	4	-	2673536	2677231	19.328239	6.827043	8.564685
g22457	-	4	-	2680939	2702363	94.296570	33.307053	41.784477
g22458	-	4	+	2742022	2742744	0.000000	0.000000	0.000000
g22460	-	4	+	2763743	2764162	1.252651	0.442456	0.555072
g22461	-	4	-	2766114	2766617	0.000000	0.000000	0.000000
g22462	-	4	-	2788177	2794821	69.429825	24.523722	30.765583
g22463	-	4	+	2807452	2807901	0.000000	0.000000	0.000000
g22464	-	4	+	2808125	2808502	0.000000	0.000000	0.000000
g22465	-	4	+	2808511	2808873	1.319062	0.465914	0.584500
g22466	-	4	+	2815572	2832137	1.742831	0.615596	0.772279
g22467	-	4	+	2834592	2844559	50.112942	17.700691	22.205929
g22468	-	4	-	2846299	2852039	42.835678	15.130245	18.981247
g22469	-	4	-	2853334	2866440	77.977974	27.543066	34.553421
g22480	-	5	+	80117	98451	44.962059	15.881316	19.923483
g22481	-	5	-	109433	114104	0.963104	0.340184	0.426768
g22482	-	5	+	118522	134550	69.057945	24.392368	30.600796
g22483	-	5	-	140128	146093	339.207977	119.813667	150.309052
g22484	-	5	+	146222	151203	6.199291	2.189689	2.747015
g22485	-	5	-	152808	158239	3.470111	1.225699	1.537668
g22486	-	5	+	164292	173314	33.980549	12.002472	15.057382
g22487	-	5	+	176681	195812	86.190819	30.443972	38.192673
g22488	-	5	+	199636	200691	52.977272	18.712418	23.475166
g22489	-	5	+	207270	213237	3.917778	1.383822	1.736037
g22490	-	5	+	219450	221486	11.206676	3.958377	4.965876
g22496	-	5	-	307416	308708	7.439289	2.627676	3.296480
g22493	-	5	-	262405	285150	318.786987	112.600655	141.260147
g22494	-	5	+	285618	290677	10.728452	3.789460	4.753967
g22495	-	5	-	294961	300624	867.003418	306.239441	384.184540
g22498	-	5	+	323384	334750	49.042915	17.322741	21.731783
g22500	-	5	+	337099	361702	37.279724	13.167793	16.519304
g22501	-	5	-	362885	380052	101.322525	35.788731	44.897804
g22505	-	5	-	451029	451397	0.124661	0.044032	0.055239
g22504	-	5	-	415197	447598	116.037445	40.986279	51.418243
g22507	-	5	+	473336	477823	35.091724	12.394958	15.549763
g22513	-	5	-	536239	537627	0.792657	0.279979	0.351240
g22508	-	5	+	479044	496694	7.463509	2.636230	3.307213
g22509	-	5	-	497123	505338	59.139339	20.888958	26.205687
g22518	-	5	+	605186	641127	20.755939	7.331329	9.197324
g22519	-	5	-	649282	654591	0.000000	0.000000	0.000000
g22521	-	5	-	680162	690785	6.718878	2.373215	2.977254
g22522	-	5	-	699171	699548	1.313492	0.463946	0.582032
g22523	-	5	-	699575	700234	0.969697	0.342512	0.429690
g22524	-	5	-	712236	724927	1.271105	0.448975	0.563249
g22525	-	5	+	725161	726559	2.847777	1.005880	1.261900
g22526	-	5	-	727609	738783	5.418500	1.913901	2.401033
g22527	-	5	-	740712	752932	12.529659	4.425675	5.552114
g22528	-	5	-	755834	762215	30.991543	10.946708	13.732900
g22529	-	5	+	787181	793678	337.926514	119.361038	149.741211
g22530	-	5	+	795295	822247	134.040909	47.345390	59.395897
g22531	-	5	-	829228	831511	23.594105	8.333815	10.454965
g22532	-	5	-	834561	834953	126.847328	44.804501	56.208294
g22533	-	5	+	842295	858915	4.973799	1.756825	2.203978
g22534	-	5	-	862425	865073	112.914757	39.883293	50.034527
g22535	-	5	+	865508	872624	43.460976	15.351110	19.258327
g22538	-	5	-	888920	893796	9.849940	3.479156	4.364683
g22539	-	5	-	903328	908132	0.606071	0.214074	0.268561
g22540	-	5	+	908790	910271	180.205765	63.651550	79.852356
g22541	-	5	+	911554	924321	31.681528	11.190421	14.038645
g22542	-	5	+	929066	934906	380.150604	134.275269	168.451447
g22543	-	5	+	937398	943471	58.951172	20.822495	26.122307
g22544	-	5	+	944549	945739	67.539040	23.855865	29.927742
g22545	-	5	+	946782	961867	74.633392	26.361706	33.071377
g22546	-	5	+	965676	970631	6.114098	2.159597	2.709265
g22547	-	5	-	973077	973424	9.612069	3.395136	4.259278
g22548	-	5	+	973971	984384	21.703703	7.666094	9.617294
g22549	-	5	+	991470	997922	0.773596	0.273246	0.342794
g22550	-	5	-	1000752	1002002	13.262190	4.684417	5.876711
g22555	-	5	-	1041609	1042526	9.679739	3.419038	4.289263
g22557	-	5	+	1045365	1053310	1.402887	0.495522	0.621644
g22551	-	5	-	1005819	1008977	57.394112	20.272516	25.432346
g22552	-	5	-	1009194	1013856	2.484848	0.877688	1.101080
g22553	-	5	+	1013894	1032396	51.480484	18.183729	22.811913
g22554	-	5	-	1033096	1038341	133.863846	47.282845	59.317436
g22559	-	5	-	1056452	1057429	54.149284	19.126390	23.994505
g22560	-	5	-	1060973	1070464	25.697453	9.076750	11.386995
g22561	-	5	-	1071083	1072352	98.804726	34.899406	43.782120
g22562	-	5	+	1072892	1073263	0.000000	0.000000	0.000000
g22563	-	5	+	1101557	1102546	32.633335	11.526615	14.460408
g22564	-	5	-	1109758	1110750	18.300100	6.463888	8.109097
g22566	-	5	-	1123252	1128529	15.735600	5.558065	6.972723
g22567	-	5	-	1141155	1153042	91.256485	32.233250	40.437363
g22568	-	5	+	1153105	1154021	204.867432	72.362450	90.780380
g22569	-	5	-	1155509	1156687	29.791349	10.522779	13.201074
g22570	-	5	-	1156726	1162597	48.562828	17.153166	21.519047
g22571	-	5	+	1163184	1176230	106.056442	37.460827	46.995483
g22572	-	5	-	1176717	1198556	8.633951	3.049649	3.825856
g22581	-	5	-	1320795	1325935	31.341604	11.070355	13.888019
g22573	-	5	-	1207099	1232846	65.467934	23.124319	29.009998
g22574	-	5	+	1241713	1242360	717.810181	253.542007	318.074371
g22576	-	5	-	1265877	1269916	2.879630	1.017131	1.276015
g22577	-	5	+	1275116	1283027	1.855970	0.655558	0.822413
g22578	-	5	-	1287757	1288071	0.000000	0.000000	0.000000
g22579	-	5	+	1296531	1297178	107.166664	37.852974	47.487442
g22580	-	5	+	1310836	1311480	84.424805	29.820187	37.410126
g22582	-	5	-	1330833	1335989	58.772129	20.759253	26.042969
g22584	-	5	-	1352306	1364319	189.957443	67.096001	84.173500
g22585	-	5	+	1364727	1370312	13.551967	4.786771	6.005116
g22586	-	5	-	1373287	1377074	10.632293	3.755495	4.711357
g22587	-	5	+	1386527	1400996	1.289916	0.455619	0.571585
g22588	-	5	+	1401734	1448798	37.182358	13.133402	16.476160
g22589	-	5	+	1452846	1464026	1.323050	0.467322	0.586267
g22590	-	5	-	1480338	1480784	0.914989	0.323189	0.405448
g22591	-	5	+	1481524	1492151	13.308872	4.700906	5.897397
g22592	-	5	+	1499411	1508920	1.086994	0.383944	0.481666
g22593	-	5	-	1528585	1528953	0.195122	0.068920	0.086462
g22594	-	5	+	1532350	1543651	5.844569	2.064395	2.589832
g22595	-	5	-	1545215	1552474	22.580608	7.975832	10.005867
g22596	-	5	-	1560096	1562701	9.307201	3.287452	4.124185
g22597	-	5	-	1564906	1578371	24.565710	8.677001	10.885500
g22598	-	5	-	1580663	1588223	7.182131	2.536843	3.182529
g22602	-	5	-	1653223	1658805	2.163176	0.764068	0.958542
g22604	-	5	+	1740885	1745011	5.580486	1.971117	2.472812
g22603	-	5	-	1675474	1740514	17.667536	6.240455	7.828797
g22608	-	5	-	1776520	1783091	1.420361	0.501694	0.629387
g22612	-	5	-	1815491	1819855	1.323471	0.467471	0.586453
g22610	-	5	-	1800356	1811293	76.500000	27.021021	33.898502
g22611	-	5	+	1811488	1813935	29.996233	10.595148	13.291861
g22616	-	5	-	1847497	1851385	287.808258	101.658470	127.532928
g22617	-	5	+	1851630	1854430	269.648163	95.244034	119.485863
g22618	-	5	+	1855305	1861115	15.051240	5.316339	6.669470
g22619	-	5	-	1871801	1872703	15.826135	5.590044	7.012840
g22620	-	5	+	1874919	1875602	1.216374	0.429643	0.538997
g22622	-	5	+	1879134	1891016	30.820322	10.886230	13.657029
g22623	-	5	+	1898826	1899677	39.521126	13.959492	17.512508
g22624	-	5	+	1913331	1933921	64.248627	22.693640	28.469704
g22625	-	5	+	1942072	1960105	40.539028	14.319032	17.963560
g22626	-	5	+	1966884	1974084	45.722466	16.149904	20.260431
g22627	-	5	-	1983878	1995166	185.473740	65.512283	82.186691
g22628	-	5	+	1995466	2008642	74.951752	26.474155	33.212444
g22630	-	5	-	2012937	2014115	2.334177	0.824469	1.034315
g22631	-	5	+	2031162	2035549	114.906433	40.586784	50.917072
g22663	-	5	+	2395381	2398532	16.406824	5.795152	7.270154
g22634	-	5	-	2051371	2052180	0.375309	0.132565	0.166306
g22635	-	5	+	2061576	2061896	0.090966	0.032131	0.040309
g22636	-	5	+	2070185	2073929	0.000000	0.000000	0.000000
g22637	-	5	-	2077663	2078915	0.000000	0.000000	0.000000
g22640	-	5	+	2113718	2119772	0.000000	0.000000	0.000000
g22641	-	5	+	2119989	2120651	0.000000	0.000000	0.000000
g22643	-	5	+	2122408	2123316	0.000000	0.000000	0.000000
g22644	-	5	-	2133514	2136135	1.676964	0.592330	0.743092
g22645	-	5	+	2150647	2156818	12.030043	4.249203	5.330725
g22646	-	5	-	2165394	2167363	10.296616	3.636929	4.562613
g22647	-	5	-	2167464	2168606	46.227348	16.328238	20.484156
g22648	-	5	-	2169865	2170849	0.228423	0.080683	0.101218
g22649	-	5	+	2187936	2188964	1.829540	0.646223	0.810701
g22650	-	5	-	2189823	2190978	2.149193	0.759129	0.952345
g22651	-	5	+	2200484	2200849	0.000000	0.000000	0.000000
g22654	-	5	-	2222142	2223203	0.374396	0.132243	0.165901
g22655	-	5	-	2225450	2235314	3.406353	1.203178	1.509415
g22656	-	5	-	2240919	2241931	0.000000	0.000000	0.000000
g22658	-	5	-	2251834	2252639	0.000000	0.000000	0.000000
g22662	-	5	+	2370023	2388650	142.879517	50.467327	63.312443
g22664	-	5	+	2410324	2415282	203.980133	72.049034	90.387199
g22665	-	6	+	24839	26732	7.382716	2.607693	3.271412
g22666	-	6	+	41133	41609	0.595388	0.210301	0.263827
g22674	-	6	+	122868	141921	141.090240	49.835323	62.519581
g22675	-	6	-	148916	156334	121.173576	42.800442	53.694153
g22676	-	6	+	158054	183974	210.546936	74.368538	93.297073
g22677	-	6	-	189430	202544	166.035049	58.646229	73.573067
g22678	-	6	+	221590	228630	12.342676	4.359630	5.469258
g22680	-	6	-	241614	243743	49.022415	17.315498	21.722698
g22681	-	6	-	256566	261568	66.402061	23.454268	29.423927
g22682	-	6	+	288891	290588	1.577778	0.557296	0.699141
g22687	-	6	-	351755	355736	3.363744	1.188128	1.490534
g22688	-	6	+	366518	373749	4.785154	1.690193	2.120386
g22689	-	6	-	373889	376295	11.792698	4.165369	5.225553
g22690	-	6	+	384380	387000	756.647400	267.259949	335.283844
g22691	-	6	-	399107	427892	105.201363	37.158798	46.616581
g22692	-	6	-	427929	431330	21.158730	7.473601	9.375807
g22693	-	6	+	466168	499681	17.012724	6.009165	7.538639
g22705	-	6	+	593615	594579	12.865741	4.544385	5.701037
g22706	-	6	+	594730	596901	17.381184	6.139311	7.701910
g22707	-	6	+	597126	597875	7.953713	2.809378	3.524431
g22711	-	6	-	644094	645248	0.024762	0.008746	0.010972
g22694	-	6	+	513242	514437	0.000000	0.000000	0.000000
g22696	-	6	+	520955	525606	873.044312	308.373169	386.861359
g22698	-	6	+	544965	545360	0.000000	0.000000	0.000000
g22699	-	6	-	546855	548509	26.818687	9.472788	11.883835
g22700	-	6	+	550248	553639	935.406677	330.400574	414.495209
g22701	-	6	-	559988	560377	0.000000	0.000000	0.000000
g22702	-	6	-	561835	564441	0.053318	0.018833	0.023626
g22703	-	6	+	582365	582685	0.501558	0.177158	0.222249
g22704	-	6	-	583315	583698	0.000000	0.000000	0.000000
g22712	-	6	-	645361	645744	0.028646	0.010118	0.012694
g22713	-	6	+	657857	665822	0.797878	0.281823	0.353554
g22715	-	6	+	672663	674240	0.000000	0.000000	0.000000
g22717	-	6	+	713936	714340	0.698765	0.246815	0.309635
g22718	-	6	+	717807	721736	0.000000	0.000000	0.000000
g22720	-	6	+	727051	727819	0.813333	0.287282	0.360402
g22721	-	6	+	727952	728281	0.078788	0.027829	0.034912
g22723	-	6	+	740353	740724	2.039786	0.720485	0.903865
g22724	-	6	-	743702	744022	0.945812	0.334076	0.419106
g22725	-	6	+	746810	747360	0.000000	0.000000	0.000000
g22726	-	6	-	754886	755269	2.825521	0.998019	1.252038
g22727	-	6	+	756281	764300	5.979424	2.112028	2.649589
g22730	-	6	-	784878	785270	0.048346	0.017077	0.021423
g22734	-	6	-	856914	926825	23.285967	8.224975	10.318423
g22735	-	6	-	936740	949341	78.281960	27.650436	34.688122
g22736	-	6	-	956638	957066	0.000000	0.000000	0.000000
g22737	-	6	-	957270	957779	0.000000	0.000000	0.000000
g22738	-	6	-	962033	972899	104.622169	36.954220	46.359932
g22739	-	6	+	1002603	1004020	0.360606	0.127372	0.159791
g22740	-	6	-	1005562	1014516	16.887085	5.964788	7.482965
g22743	-	6	+	1059625	1065327	0.354175	0.125100	0.156941
g22744	-	6	+	1078177	1079701	67.776215	23.939640	30.032839
g22745	-	6	+	1091136	1094402	63.701969	22.500553	28.227468
g22746	-	6	-	1107285	1114242	17.429398	6.156342	7.723274
g22747	-	6	-	1123389	1124876	52.804436	18.651369	23.398579
g22749	-	6	+	1154160	1164122	9.580303	3.383916	4.245202
g22750	-	6	-	1174039	1202034	33.530647	11.843559	14.858023
g22751	-	6	-	1202432	1206316	3.104478	1.096551	1.375649
g22752	-	6	+	1207609	1210953	6.516592	2.301764	2.887617
g22753	-	6	-	1211568	1217188	4.988372	1.761973	2.210436
g22754	-	6	-	1233150	1250247	188.343445	66.525909	83.458305
g22755	-	6	-	1255816	1334093	44.351368	15.665611	19.652876
g22759	-	6	+	1381271	1390464	0.807150	0.285098	0.357662
g22756	-	6	+	1343803	1348672	19.068729	6.735380	8.449692
g22757	-	6	-	1349783	1358285	329.875671	116.517357	146.173752
g22758	-	6	-	1364506	1364805	0.000000	0.000000	0.000000
g22760	-	6	+	1395126	1403199	3.300934	1.165943	1.462702
g22763	-	6	+	1426872	1429006	0.041977	0.014827	0.018601
g22764	-	6	+	1430461	1430997	0.180819	0.063868	0.080124
g22765	-	6	+	1431183	1432451	0.216705	0.076544	0.096026
g22766	-	6	+	1445135	1446965	2.329183	0.822705	1.032102
g22767	-	6	-	1458232	1458675	0.000000	0.000000	0.000000
g22768	-	6	-	1470618	1472448	0.000000	0.000000	0.000000
g22769	-	6	+	1483987	1484436	0.000000	0.000000	0.000000
g22770	-	6	+	1485802	1486820	0.000000	0.000000	0.000000
g22771	-	6	+	1506279	1508800	0.709427	0.250581	0.314360
g22798	-	6	+	1912156	1912620	11.883862	4.197570	5.265949
g22777	-	6	-	1587204	1597331	0.000000	0.000000	0.000000
g22778	-	6	+	1612423	1612731	0.000000	0.000000	0.000000
g22779	-	6	-	1618338	1619654	0.000000	0.000000	0.000000
g22780	-	6	-	1619790	1620738	0.000000	0.000000	0.000000
g22782	-	6	-	1645532	1650164	0.842209	0.297482	0.373198
g22783	-	6	+	1668668	1669075	0.000000	0.000000	0.000000
g22784	-	6	-	1673378	1674220	0.000000	0.000000	0.000000
g22785	-	6	-	1674413	1675563	0.000000	0.000000	0.000000
g22786	-	6	-	1684995	1685612	0.000000	0.000000	0.000000
g22787	-	6	+	1696912	1708818	5.371189	1.897190	2.380069
g22789	-	6	-	1713979	1714743	0.260917	0.092160	0.115617
g22790	-	6	+	1730921	1731517	0.000000	0.000000	0.000000
g22791	-	6	-	1734141	1734551	0.700730	0.247509	0.310506
g22792	-	6	-	1740501	1747613	1.796744	0.634639	0.796169
g22795	-	6	-	1846649	1871791	4.611185	1.628744	2.043298
g22799	-	6	-	1931531	1939469	5.973765	2.110029	2.647081
g22800	-	6	+	1963515	1975918	42.600544	15.047192	18.877054
g22801	-	6	-	1977251	1977523	31.007326	10.952282	13.739894
g22802	-	6	-	1980239	1984101	165.187500	58.346863	73.197502
g22803	-	6	+	1984212	2000917	188.164307	66.462639	83.378929
g22804	-	6	+	2008684	2039356	87.342537	30.850779	38.703022
g22805	-	6	+	2043867	2050951	41.945251	14.815732	18.586683
g22806	-	6	+	2051092	2060818	113.754868	40.180035	50.406792
g22812	-	6	-	2125022	2129718	0.568166	0.200685	0.251764
g22807	-	6	-	2066628	2081757	806.337708	284.811340	357.302490
g22808	-	6	+	2082197	2114799	113.359276	40.040306	50.231499
g22815	-	6	+	2176262	2195481	28.308550	9.999031	12.544019
g22816	-	6	+	2196506	2201320	3.064600	1.082466	1.357978
g22817	-	6	-	2201612	2214758	559.727844	197.704803	248.025314
g22818	-	6	-	2218714	2235489	173.199142	61.176704	76.747597
g22819	-	6	+	2268267	2277535	3.178879	1.122831	1.408617
g22820	-	6	+	2286758	2291611	2.174546	0.768084	0.963580
g22821	-	6	-	2292454	2302773	77.075424	27.224270	34.153484
g22822	-	6	-	2304892	2313649	20.826389	7.356213	9.228541
g22823	-	6	-	2325395	2330099	8.619835	3.044663	3.819601
g22824	-	6	-	2337011	2345608	7.578894	2.676986	3.358342
g22825	-	6	-	2350041	2352362	21.746439	7.681189	9.636231
g22826	-	6	-	2355153	2359460	2.787835	0.984708	1.235339
g22827	-	6	-	2362367	2363274	36.148937	12.768381	16.018232
g22828	-	6	+	2367719	2368771	33.872746	11.964395	15.009612
g22829	-	6	+	2373754	2376339	8.732406	3.084425	3.869483
g22832	-	6	+	2424721	2427043	23.607504	8.338548	10.460902
g22830	-	6	+	2380702	2398929	41.389885	14.619567	18.340590
g22831	-	6	+	2399017	2415513	132.023743	46.632893	58.502056
g22833	-	6	-	2430520	2451622	23.875372	8.433162	10.579599
g22834	-	6	+	2451742	2463600	127.292336	44.961685	56.405483
g22835	-	6	+	2477852	2504765	19.522490	6.895655	8.650761
g22836	-	6	+	2533008	2539997	13.744413	4.854746	6.090392
g22837	-	6	-	2548765	2567129	29.630562	10.465987	13.129826
g22839	-	6	-	2586937	2590834	76.623428	27.064617	33.953197
g22840	-	6	-	2597542	2603730	0.000000	0.000000	0.000000
g22841	-	6	+	2604547	2616122	163.028488	57.584263	72.240807
g22842	-	6	+	2622373	2635562	20.542387	7.255898	9.102695
g22844	-	6	+	2646349	2658677	19.638702	6.936703	8.702256
g22845	-	6	+	2659732	2660733	6.923470	2.445480	3.067912
g22846	-	6	+	2665897	2666277	1.540682	0.544193	0.682703
g22850	-	6	+	2704300	2704872	0.050960	0.018000	0.022581
g22857	-	7	-	24132	29665	0.000000	0.000000	0.000000
g22861	-	7	+	71744	73574	0.000000	0.000000	0.000000
g22869	-	7	+	135743	139204	0.000000	0.000000	0.000000
g22870	-	7	+	152669	153088	0.685714	0.242205	0.303852
g22871	-	7	+	174918	175904	2.975230	1.050899	1.318377
g22872	-	7	+	214296	214709	0.461351	0.162957	0.204433
g22874	-	7	-	224246	225754	0.892422	0.315218	0.395448
g22900	-	7	+	375608	387017	0.325691	0.115039	0.144319
g22903	-	7	-	405635	406321	0.042213	0.014910	0.018705
g22908	-	7	-	435605	438699	0.216280	0.076394	0.095837
g22921	-	7	+	518317	519044	0.197991	0.069934	0.087733
g22922	-	7	-	520188	523612	0.774854	0.273691	0.343352
g22923	-	7	-	523624	527539	0.320733	0.113288	0.142122
g22926	-	7	-	537345	540959	0.120346	0.042508	0.053327
g22928	-	7	+	552617	553549	14.898594	5.262421	6.601830
g22942	-	7	+	603479	609929	0.000000	0.000000	0.000000
g22943	-	7	+	609980	610588	0.236453	0.083519	0.104777
g22949	-	7	+	638246	638692	0.000000	0.000000	0.000000
g22950	-	7	+	639028	639519	0.000000	0.000000	0.000000
g22951	-	7	+	639531	640468	0.000000	0.000000	0.000000
g22952	-	7	+	645137	647323	0.774511	0.273570	0.343200
g22953	-	7	+	655705	656052	0.114080	0.040295	0.050551
g22954	-	7	+	656122	656502	1.912338	0.675468	0.847391
g22955	-	7	+	660833	673366	18.870766	6.665455	8.361970
g22956	-	7	+	680995	698193	12.558753	4.435952	5.565005
g22957	-	7	+	701091	701420	3.769697	1.331517	1.670419
